concept:name,time:timestamp,case:concept:name
o,1970-04-27 03:02:51+00:00,2278
i,1970-04-27 03:02:52+00:00,2278
p,1970-04-27 03:02:53+00:00,2278
A,1970-04-27 03:02:54+00:00,2279
b,1970-04-27 03:02:55+00:00,2279
d,1970-04-27 03:02:56+00:00,2279
c,1970-04-27 03:02:57+00:00,2279
h,1970-04-27 03:02:58+00:00,2279
o,1970-04-27 03:02:59+00:00,2279
l,1970-04-27 03:03:00+00:00,2279
n,1970-04-27 03:03:01+00:00,2279
h,1970-04-27 03:03:02+00:00,2279
l,1970-04-27 03:03:03+00:00,2279
m,1970-04-27 03:03:04+00:00,2279
o,1970-04-27 03:03:05+00:00,2279
i,1970-04-27 03:03:06+00:00,2279
p,1970-04-27 03:03:07+00:00,2279
A,1970-04-27 03:03:08+00:00,2280
d,1970-04-27 03:03:09+00:00,2280
c,1970-04-27 03:03:10+00:00,2280
b,1970-04-27 03:03:11+00:00,2280
i,1970-04-27 03:03:12+00:00,2280
p,1970-04-27 03:03:13+00:00,2280
A,1970-04-27 03:03:14+00:00,2281
g,1970-04-27 03:03:15+00:00,2281
e,1970-04-27 03:03:16+00:00,2281
f,1970-04-27 03:03:17+00:00,2281
h,1970-04-27 03:03:18+00:00,2281
p,1970-04-27 03:03:19+00:00,2281
A,1970-04-27 03:03:20+00:00,2282
c,1970-04-27 03:03:21+00:00,2282
b,1970-04-27 03:03:22+00:00,2282
d,1970-04-27 03:03:23+00:00,2282
h,1970-04-27 03:03:24+00:00,2282
l,1970-04-27 03:03:25+00:00,2282
o,1970-04-27 03:03:26+00:00,2282
n,1970-04-27 03:03:27+00:00,2282
i,1970-04-27 03:03:28+00:00,2282
p,1970-04-27 03:03:29+00:00,2282
A,1970-04-27 03:03:30+00:00,2283
d,1970-04-27 03:03:31+00:00,2283
b,1970-04-27 03:03:32+00:00,2283
c,1970-04-27 03:03:33+00:00,2283
i,1970-04-27 03:03:34+00:00,2283
o,1970-04-27 03:03:35+00:00,2283
l,1970-04-27 03:03:36+00:00,2283
n,1970-04-27 03:03:37+00:00,2283
h,1970-04-27 03:03:38+00:00,2283
p,1970-04-27 03:03:39+00:00,2283
A,1970-04-27 03:03:40+00:00,2284
g,1970-04-27 03:03:41+00:00,2284
e,1970-04-27 03:03:42+00:00,2284
f,1970-04-27 03:03:43+00:00,2284
i,1970-04-27 03:03:44+00:00,2284
l,1970-04-27 03:03:45+00:00,2284
n,1970-04-27 03:03:46+00:00,2284
o,1970-04-27 03:03:47+00:00,2284
j,1970-04-27 03:03:48+00:00,2284
l,1970-04-27 03:03:49+00:00,2284
n,1970-04-27 03:03:50+00:00,2284
o,1970-04-27 03:03:51+00:00,2284
j,1970-04-27 03:03:52+00:00,2284
l,1970-04-27 03:03:53+00:00,2284
o,1970-04-27 03:03:54+00:00,2284
m,1970-04-27 03:03:55+00:00,2284
h,1970-04-27 03:03:56+00:00,2284
p,1970-04-27 03:03:57+00:00,2284
A,1970-04-27 03:03:58+00:00,2285
c,1970-04-27 03:03:59+00:00,2285
b,1970-04-27 03:04:00+00:00,2285
d,1970-04-27 03:04:01+00:00,2285
i,1970-04-27 03:04:02+00:00,2285
l,1970-04-27 03:04:03+00:00,2285
o,1970-04-27 03:04:04+00:00,2285
n,1970-04-27 03:04:05+00:00,2285
j,1970-04-27 03:04:06+00:00,2285
p,1970-04-27 03:04:07+00:00,2285
A,1970-04-27 03:04:08+00:00,2286
g,1970-04-27 03:04:09+00:00,2286
e,1970-04-27 03:04:10+00:00,2286
f,1970-04-27 03:04:11+00:00,2286
j,1970-04-27 03:04:12+00:00,2286
k,1970-04-27 03:04:13+00:00,2286
j,1970-04-27 03:04:14+00:00,2286
k,1970-04-27 03:04:15+00:00,2286
j,1970-04-27 03:04:16+00:00,2286
p,1970-04-27 03:04:17+00:00,2286
A,1970-04-27 03:04:18+00:00,2287
e,1970-04-27 03:04:19+00:00,2287
f,1970-04-27 03:04:20+00:00,2287
g,1970-04-27 03:04:21+00:00,2287
j,1970-04-27 03:04:22+00:00,2287
p,1970-04-27 03:04:23+00:00,2287
A,1970-04-27 03:04:24+00:00,2288
g,1970-04-27 03:04:25+00:00,2288
f,1970-04-27 03:04:26+00:00,2288
e,1970-04-27 03:04:27+00:00,2288
j,1970-04-27 03:04:28+00:00,2288
p,1970-04-27 03:04:29+00:00,2288
A,1970-04-27 03:04:30+00:00,2289
e,1970-04-27 03:04:31+00:00,2289
g,1970-04-27 03:04:32+00:00,2289
f,1970-04-27 03:04:33+00:00,2289
j,1970-04-27 03:04:34+00:00,2289
k,1970-04-27 03:04:35+00:00,2289
j,1970-04-27 03:04:36+00:00,2289
k,1970-04-27 03:04:37+00:00,2289
j,1970-04-27 03:04:38+00:00,2289
p,1970-04-27 03:04:39+00:00,2289
A,1970-04-27 03:04:40+00:00,2290
c,1970-04-27 03:04:41+00:00,2290
d,1970-04-27 03:04:42+00:00,2290
b,1970-04-27 03:04:43+00:00,2290
i,1970-04-27 03:04:44+00:00,2290
p,1970-04-27 03:04:45+00:00,2290
A,1970-04-27 03:04:46+00:00,2291
e,1970-04-27 03:04:47+00:00,2291
f,1970-04-27 03:04:48+00:00,2291
g,1970-04-27 03:04:49+00:00,2291
i,1970-04-27 03:04:50+00:00,2291
p,1970-04-27 03:04:51+00:00,2291
A,1970-04-27 03:04:52+00:00,2292
g,1970-04-27 03:04:53+00:00,2292
f,1970-04-27 03:04:54+00:00,2292
e,1970-04-27 03:04:55+00:00,2292
j,1970-04-27 03:04:56+00:00,2292
k,1970-04-27 03:04:57+00:00,2292
j,1970-04-27 03:04:58+00:00,2292
l,1970-04-27 03:04:59+00:00,2292
o,1970-04-27 03:05:00+00:00,2292
n,1970-04-27 03:05:01+00:00,2292
j,1970-04-27 03:05:02+00:00,2292
p,1970-04-27 03:05:03+00:00,2292
A,1970-04-27 03:05:04+00:00,2293
g,1970-04-27 03:05:05+00:00,2293
f,1970-04-27 03:05:06+00:00,2293
e,1970-04-27 03:05:07+00:00,2293
h,1970-04-27 03:05:08+00:00,2293
l,1970-04-27 03:05:09+00:00,2293
o,1970-04-27 03:05:10+00:00,2293
m,1970-04-27 03:05:11+00:00,2293
j,1970-04-27 03:05:12+00:00,2293
k,1970-04-27 03:05:13+00:00,2293
j,1970-04-27 03:05:14+00:00,2293
p,1970-04-27 03:05:15+00:00,2293
A,1970-04-27 03:05:16+00:00,2294
b,1970-04-27 03:05:17+00:00,2294
c,1970-04-27 03:05:18+00:00,2294
d,1970-04-27 03:05:19+00:00,2294
i,1970-04-27 03:05:20+00:00,2294
p,1970-04-27 03:05:21+00:00,2294
A,1970-04-27 03:05:22+00:00,2295
g,1970-04-27 03:05:23+00:00,2295
f,1970-04-27 03:05:24+00:00,2295
e,1970-04-27 03:05:25+00:00,2295
j,1970-04-27 03:05:26+00:00,2295
k,1970-04-27 03:05:27+00:00,2295
j,1970-04-27 03:05:28+00:00,2295
m,1970-04-27 03:05:29+00:00,2295
o,1970-04-27 03:05:30+00:00,2295
l,1970-04-27 03:05:31+00:00,2295
i,1970-04-27 03:05:32+00:00,2295
o,1970-04-27 03:05:33+00:00,2295
l,1970-04-27 03:05:34+00:00,2295
n,1970-04-27 03:05:35+00:00,2295
h,1970-04-27 03:05:36+00:00,2295
p,1970-04-27 03:05:37+00:00,2295
A,1970-04-27 03:05:38+00:00,2296
c,1970-04-27 03:05:39+00:00,2296
d,1970-04-27 03:05:40+00:00,2296
b,1970-04-27 03:05:41+00:00,2296
j,1970-04-27 03:05:42+00:00,2296
o,1970-04-27 03:05:43+00:00,2296
n,1970-04-27 03:05:44+00:00,2296
l,1970-04-27 03:05:45+00:00,2296
i,1970-04-27 03:05:46+00:00,2296
p,1970-04-27 03:05:47+00:00,2296
A,1970-04-27 03:05:48+00:00,2297
g,1970-04-27 03:05:49+00:00,2297
e,1970-04-27 03:05:50+00:00,2297
f,1970-04-27 03:05:51+00:00,2297
j,1970-04-27 03:05:52+00:00,2297
o,1970-04-27 03:05:53+00:00,2297
l,1970-04-27 03:05:54+00:00,2297
m,1970-04-27 03:05:55+00:00,2297
j,1970-04-27 03:05:56+00:00,2297
k,1970-04-27 03:05:57+00:00,2297
j,1970-04-27 03:05:58+00:00,2297
p,1970-04-27 03:05:59+00:00,2297
A,1970-04-27 03:06:00+00:00,2298
e,1970-04-27 03:06:01+00:00,2298
g,1970-04-27 03:06:02+00:00,2298
f,1970-04-27 03:06:03+00:00,2298
j,1970-04-27 03:06:04+00:00,2298
p,1970-04-27 03:06:05+00:00,2298
A,1970-04-27 03:06:06+00:00,2299
b,1970-04-27 03:06:07+00:00,2299
c,1970-04-27 03:06:08+00:00,2299
d,1970-04-27 03:06:09+00:00,2299
h,1970-04-27 03:06:10+00:00,2299
p,1970-04-27 03:06:11+00:00,2299
A,1970-04-27 03:06:12+00:00,2300
b,1970-04-27 03:06:13+00:00,2300
d,1970-04-27 03:06:14+00:00,2300
c,1970-04-27 03:06:15+00:00,2300
h,1970-04-27 03:06:16+00:00,2300
n,1970-04-27 03:06:17+00:00,2300
o,1970-04-27 03:06:18+00:00,2300
l,1970-04-27 03:06:19+00:00,2300
j,1970-04-27 03:06:20+00:00,2300
p,1970-04-27 03:06:21+00:00,2300
A,1970-04-27 03:06:22+00:00,2301
e,1970-04-27 03:06:23+00:00,2301
f,1970-04-27 03:06:24+00:00,2301
g,1970-04-27 03:06:25+00:00,2301
i,1970-04-27 03:06:26+00:00,2301
l,1970-04-27 03:06:27+00:00,2301
o,1970-04-27 03:06:28+00:00,2301
m,1970-04-27 03:06:29+00:00,2301
h,1970-04-27 03:06:30+00:00,2301
l,1970-04-27 03:06:31+00:00,2301
o,1970-04-27 03:06:32+00:00,2301
n,1970-04-27 03:06:33+00:00,2301
j,1970-04-27 03:06:34+00:00,2301
p,1970-04-27 03:06:35+00:00,2301
A,1970-04-27 03:06:36+00:00,2302
e,1970-04-27 03:06:37+00:00,2302
f,1970-04-27 03:06:38+00:00,2302
g,1970-04-27 03:06:39+00:00,2302
j,1970-04-27 03:06:40+00:00,2302
k,1970-04-27 03:06:41+00:00,2302
j,1970-04-27 03:06:42+00:00,2302
k,1970-04-27 03:06:43+00:00,2302
j,1970-04-27 03:06:44+00:00,2302
o,1970-04-27 03:06:45+00:00,2302
l,1970-04-27 03:06:46+00:00,2302
n,1970-04-27 03:06:47+00:00,2302
i,1970-04-27 03:06:48+00:00,2302
l,1970-04-27 03:06:49+00:00,2302
o,1970-04-27 03:06:50+00:00,2302
m,1970-04-27 03:06:51+00:00,2302
i,1970-04-27 03:06:52+00:00,2302
l,1970-04-27 03:06:53+00:00,2302
o,1970-04-27 03:06:54+00:00,2302
m,1970-04-27 03:06:55+00:00,2302
j,1970-04-27 03:06:56+00:00,2302
o,1970-04-27 03:06:57+00:00,2302
l,1970-04-27 03:06:58+00:00,2302
m,1970-04-27 03:06:59+00:00,2302
j,1970-04-27 03:07:00+00:00,2302
k,1970-04-27 03:07:01+00:00,2302
j,1970-04-27 03:07:02+00:00,2302
k,1970-04-27 03:07:03+00:00,2302
j,1970-04-27 03:07:04+00:00,2302
o,1970-04-27 03:07:05+00:00,2302
l,1970-04-27 03:07:06+00:00,2302
m,1970-04-27 03:07:07+00:00,2302
j,1970-04-27 03:07:08+00:00,2302
l,1970-04-27 03:07:09+00:00,2302
o,1970-04-27 03:07:10+00:00,2302
m,1970-04-27 03:07:11+00:00,2302
j,1970-04-27 03:07:12+00:00,2302
o,1970-04-27 03:07:13+00:00,2302
l,1970-04-27 03:07:14+00:00,2302
m,1970-04-27 03:07:15+00:00,2302
i,1970-04-27 03:07:16+00:00,2302
l,1970-04-27 03:07:17+00:00,2302
o,1970-04-27 03:07:18+00:00,2302
m,1970-04-27 03:07:19+00:00,2302
i,1970-04-27 03:07:20+00:00,2302
o,1970-04-27 03:07:21+00:00,2302
l,1970-04-27 03:07:22+00:00,2302
n,1970-04-27 03:07:23+00:00,2302
i,1970-04-27 03:07:24+00:00,2302
p,1970-04-27 03:07:25+00:00,2302
A,1970-04-27 03:07:26+00:00,2303
c,1970-04-27 03:07:27+00:00,2303
b,1970-04-27 03:07:28+00:00,2303
d,1970-04-27 03:07:29+00:00,2303
h,1970-04-27 03:07:30+00:00,2303
o,1970-04-27 03:07:31+00:00,2303
l,1970-04-27 03:07:32+00:00,2303
n,1970-04-27 03:07:33+00:00,2303
h,1970-04-27 03:07:34+00:00,2303
o,1970-04-27 03:07:35+00:00,2303
l,1970-04-27 03:07:36+00:00,2303
n,1970-04-27 03:07:37+00:00,2303
j,1970-04-27 03:07:38+00:00,2303
p,1970-04-27 03:07:39+00:00,2303
A,1970-04-27 03:07:40+00:00,2304
e,1970-04-27 03:07:41+00:00,2304
g,1970-04-27 03:07:42+00:00,2304
f,1970-04-27 03:07:43+00:00,2304
h,1970-04-27 03:07:44+00:00,2304
o,1970-04-27 03:07:45+00:00,2304
l,1970-04-27 03:07:46+00:00,2304
n,1970-04-27 03:07:47+00:00,2304
i,1970-04-27 03:07:48+00:00,2304
n,1970-04-27 03:07:49+00:00,2304
l,1970-04-27 03:07:50+00:00,2304
o,1970-04-27 03:07:51+00:00,2304
j,1970-04-27 03:07:52+00:00,2304
k,1970-04-27 03:07:53+00:00,2304
j,1970-04-27 03:07:54+00:00,2304
k,1970-04-27 03:07:55+00:00,2304
j,1970-04-27 03:07:56+00:00,2304
k,1970-04-27 03:07:57+00:00,2304
j,1970-04-27 03:07:58+00:00,2304
k,1970-04-27 03:07:59+00:00,2304
j,1970-04-27 03:08:00+00:00,2304
l,1970-04-27 03:08:01+00:00,2304
o,1970-04-27 03:08:02+00:00,2304
n,1970-04-27 03:08:03+00:00,2304
j,1970-04-27 03:08:04+00:00,2304
p,1970-04-27 03:08:05+00:00,2304
A,1970-04-27 03:08:06+00:00,2305
g,1970-04-27 03:08:07+00:00,2305
e,1970-04-27 03:08:08+00:00,2305
f,1970-04-27 03:08:09+00:00,2305
i,1970-04-27 03:08:10+00:00,2305
l,1970-04-27 03:08:11+00:00,2305
o,1970-04-27 03:08:12+00:00,2305
n,1970-04-27 03:08:13+00:00,2305
i,1970-04-27 03:08:14+00:00,2305
p,1970-04-27 03:08:15+00:00,2305
A,1970-04-27 03:08:16+00:00,2306
f,1970-04-27 03:08:17+00:00,2306
g,1970-04-27 03:08:18+00:00,2306
e,1970-04-27 03:08:19+00:00,2306
j,1970-04-27 03:08:20+00:00,2306
o,1970-04-27 03:08:21+00:00,2306
m,1970-04-27 03:08:22+00:00,2306
l,1970-04-27 03:08:23+00:00,2306
i,1970-04-27 03:08:24+00:00,2306
p,1970-04-27 03:08:25+00:00,2306
A,1970-04-27 03:08:26+00:00,2307
d,1970-04-27 03:08:27+00:00,2307
b,1970-04-27 03:08:28+00:00,2307
c,1970-04-27 03:08:29+00:00,2307
i,1970-04-27 03:08:30+00:00,2307
o,1970-04-27 03:08:31+00:00,2307
l,1970-04-27 03:08:32+00:00,2307
n,1970-04-27 03:08:33+00:00,2307
j,1970-04-27 03:08:34+00:00,2307
o,1970-04-27 03:08:35+00:00,2307
l,1970-04-27 03:08:36+00:00,2307
n,1970-04-27 03:08:37+00:00,2307
h,1970-04-27 03:08:38+00:00,2307
o,1970-04-27 03:08:39+00:00,2307
l,1970-04-27 03:08:40+00:00,2307
m,1970-04-27 03:08:41+00:00,2307
h,1970-04-27 03:08:42+00:00,2307
o,1970-04-27 03:08:43+00:00,2307
m,1970-04-27 03:08:44+00:00,2307
l,1970-04-27 03:08:45+00:00,2307
i,1970-04-27 03:08:46+00:00,2307
l,1970-04-27 03:08:47+00:00,2307
m,1970-04-27 03:08:48+00:00,2307
o,1970-04-27 03:08:49+00:00,2307
i,1970-04-27 03:08:50+00:00,2307
l,1970-04-27 03:08:51+00:00,2307
m,1970-04-27 03:08:52+00:00,2307
o,1970-04-27 03:08:53+00:00,2307
i,1970-04-27 03:08:54+00:00,2307
l,1970-04-27 03:08:55+00:00,2307
o,1970-04-27 03:08:56+00:00,2307
m,1970-04-27 03:08:57+00:00,2307
h,1970-04-27 03:08:58+00:00,2307
o,1970-04-27 03:08:59+00:00,2307
l,1970-04-27 03:09:00+00:00,2307
n,1970-04-27 03:09:01+00:00,2307
i,1970-04-27 03:09:02+00:00,2307
p,1970-04-27 03:09:03+00:00,2307
A,1970-04-27 03:09:04+00:00,2308
c,1970-04-27 03:09:05+00:00,2308
d,1970-04-27 03:09:06+00:00,2308
b,1970-04-27 03:09:07+00:00,2308
i,1970-04-27 03:09:08+00:00,2308
l,1970-04-27 03:09:09+00:00,2308
o,1970-04-27 03:09:10+00:00,2308
m,1970-04-27 03:09:11+00:00,2308
j,1970-04-27 03:09:12+00:00,2308
p,1970-04-27 03:09:13+00:00,2308
A,1970-04-27 03:09:14+00:00,2309
e,1970-04-27 03:09:15+00:00,2309
f,1970-04-27 03:09:16+00:00,2309
g,1970-04-27 03:09:17+00:00,2309
h,1970-04-27 03:09:18+00:00,2309
p,1970-04-27 03:09:19+00:00,2309
A,1970-04-27 03:09:20+00:00,2310
c,1970-04-27 03:09:21+00:00,2310
b,1970-04-27 03:09:22+00:00,2310
d,1970-04-27 03:09:23+00:00,2310
j,1970-04-27 03:09:24+00:00,2310
k,1970-04-27 03:09:25+00:00,2310
j,1970-04-27 03:09:26+00:00,2310
k,1970-04-27 03:09:27+00:00,2310
j,1970-04-27 03:09:28+00:00,2310
k,1970-04-27 03:09:29+00:00,2310
j,1970-04-27 03:09:30+00:00,2310
k,1970-04-27 03:09:31+00:00,2310
j,1970-04-27 03:09:32+00:00,2310
k,1970-04-27 03:09:33+00:00,2310
j,1970-04-27 03:09:34+00:00,2310
k,1970-04-27 03:09:35+00:00,2310
j,1970-04-27 03:09:36+00:00,2310
k,1970-04-27 03:09:37+00:00,2310
j,1970-04-27 03:09:38+00:00,2310
k,1970-04-27 03:09:39+00:00,2310
j,1970-04-27 03:09:40+00:00,2310
o,1970-04-27 03:09:41+00:00,2310
l,1970-04-27 03:09:42+00:00,2310
m,1970-04-27 03:09:43+00:00,2310
j,1970-04-27 03:09:44+00:00,2310
k,1970-04-27 03:09:45+00:00,2310
j,1970-04-27 03:09:46+00:00,2310
k,1970-04-27 03:09:47+00:00,2310
j,1970-04-27 03:09:48+00:00,2310
o,1970-04-27 03:09:49+00:00,2310
l,1970-04-27 03:09:50+00:00,2310
n,1970-04-27 03:09:51+00:00,2310
j,1970-04-27 03:09:52+00:00,2310
k,1970-04-27 03:09:53+00:00,2310
j,1970-04-27 03:09:54+00:00,2310
k,1970-04-27 03:09:55+00:00,2310
j,1970-04-27 03:09:56+00:00,2310
k,1970-04-27 03:09:57+00:00,2310
j,1970-04-27 03:09:58+00:00,2310
p,1970-04-27 03:09:59+00:00,2310
A,1970-04-27 03:10:00+00:00,2311
g,1970-04-27 03:10:01+00:00,2311
f,1970-04-27 03:10:02+00:00,2311
e,1970-04-27 03:10:03+00:00,2311
i,1970-04-27 03:10:04+00:00,2311
p,1970-04-27 03:10:05+00:00,2311
A,1970-04-27 03:10:06+00:00,2312
g,1970-04-27 03:10:07+00:00,2312
f,1970-04-27 03:10:08+00:00,2312
e,1970-04-27 03:10:09+00:00,2312
h,1970-04-27 03:10:10+00:00,2312
p,1970-04-27 03:10:11+00:00,2312
A,1970-04-27 03:10:12+00:00,2313
g,1970-04-27 03:10:13+00:00,2313
e,1970-04-27 03:10:14+00:00,2313
f,1970-04-27 03:10:15+00:00,2313
j,1970-04-27 03:10:16+00:00,2313
k,1970-04-27 03:10:17+00:00,2313
j,1970-04-27 03:10:18+00:00,2313
p,1970-04-27 03:10:19+00:00,2313
A,1970-04-27 03:10:20+00:00,2314
g,1970-04-27 03:10:21+00:00,2314
e,1970-04-27 03:10:22+00:00,2314
f,1970-04-27 03:10:23+00:00,2314
h,1970-04-27 03:10:24+00:00,2314
l,1970-04-27 03:10:25+00:00,2314
o,1970-04-27 03:10:26+00:00,2314
m,1970-04-27 03:10:27+00:00,2314
j,1970-04-27 03:10:28+00:00,2314
k,1970-04-27 03:10:29+00:00,2314
j,1970-04-27 03:10:30+00:00,2314
k,1970-04-27 03:10:31+00:00,2314
j,1970-04-27 03:10:32+00:00,2314
o,1970-04-27 03:10:33+00:00,2314
n,1970-04-27 03:10:34+00:00,2314
l,1970-04-27 03:10:35+00:00,2314
h,1970-04-27 03:10:36+00:00,2314
p,1970-04-27 03:10:37+00:00,2314
A,1970-04-27 03:10:38+00:00,2315
f,1970-04-27 03:10:39+00:00,2315
g,1970-04-27 03:10:40+00:00,2315
e,1970-04-27 03:10:41+00:00,2315
i,1970-04-27 03:10:42+00:00,2315
l,1970-04-27 03:10:43+00:00,2315
o,1970-04-27 03:10:44+00:00,2315
m,1970-04-27 03:10:45+00:00,2315
j,1970-04-27 03:10:46+00:00,2315
k,1970-04-27 03:10:47+00:00,2315
j,1970-04-27 03:10:48+00:00,2315
p,1970-04-27 03:10:49+00:00,2315
A,1970-04-27 03:10:50+00:00,2316
f,1970-04-27 03:10:51+00:00,2316
e,1970-04-27 03:10:52+00:00,2316
g,1970-04-27 03:10:53+00:00,2316
j,1970-04-27 03:10:54+00:00,2316
p,1970-04-27 03:10:55+00:00,2316
A,1970-04-27 03:10:56+00:00,2317
e,1970-04-27 03:10:57+00:00,2317
f,1970-04-27 03:10:58+00:00,2317
g,1970-04-27 03:10:59+00:00,2317
i,1970-04-27 03:11:00+00:00,2317
p,1970-04-27 03:11:01+00:00,2317
A,1970-04-27 03:11:02+00:00,2318
d,1970-04-27 03:11:03+00:00,2318
c,1970-04-27 03:11:04+00:00,2318
b,1970-04-27 03:11:05+00:00,2318
h,1970-04-27 03:11:06+00:00,2318
p,1970-04-27 03:11:07+00:00,2318
A,1970-04-27 03:11:08+00:00,2319
c,1970-04-27 03:11:09+00:00,2319
b,1970-04-27 03:11:10+00:00,2319
d,1970-04-27 03:11:11+00:00,2319
j,1970-04-27 03:11:12+00:00,2319
k,1970-04-27 03:11:13+00:00,2319
j,1970-04-27 03:11:14+00:00,2319
k,1970-04-27 03:11:15+00:00,2319
j,1970-04-27 03:11:16+00:00,2319
o,1970-04-27 03:11:17+00:00,2319
m,1970-04-27 03:11:18+00:00,2319
l,1970-04-27 03:11:19+00:00,2319
h,1970-04-27 03:11:20+00:00,2319
l,1970-04-27 03:11:21+00:00,2319
n,1970-04-27 03:11:22+00:00,2319
o,1970-04-27 03:11:23+00:00,2319
j,1970-04-27 03:11:24+00:00,2319
k,1970-04-27 03:11:25+00:00,2319
j,1970-04-27 03:11:26+00:00,2319
k,1970-04-27 03:11:27+00:00,2319
j,1970-04-27 03:11:28+00:00,2319
l,1970-04-27 03:11:29+00:00,2319
n,1970-04-27 03:11:30+00:00,2319
o,1970-04-27 03:11:31+00:00,2319
h,1970-04-27 03:11:32+00:00,2319
o,1970-04-27 03:11:33+00:00,2319
n,1970-04-27 03:11:34+00:00,2319
l,1970-04-27 03:11:35+00:00,2319
i,1970-04-27 03:11:36+00:00,2319
l,1970-04-27 03:11:37+00:00,2319
m,1970-04-27 03:11:38+00:00,2319
o,1970-04-27 03:11:39+00:00,2319
h,1970-04-27 03:11:40+00:00,2319
l,1970-04-27 03:11:41+00:00,2319
o,1970-04-27 03:11:42+00:00,2319
n,1970-04-27 03:11:43+00:00,2319
j,1970-04-27 03:11:44+00:00,2319
k,1970-04-27 03:11:45+00:00,2319
j,1970-04-27 03:11:46+00:00,2319
p,1970-04-27 03:11:47+00:00,2319
A,1970-04-27 03:11:48+00:00,2320
f,1970-04-27 03:11:49+00:00,2320
e,1970-04-27 03:11:50+00:00,2320
g,1970-04-27 03:11:51+00:00,2320
i,1970-04-27 03:11:52+00:00,2320
p,1970-04-27 03:11:53+00:00,2320
A,1970-04-27 03:11:54+00:00,2321
g,1970-04-27 03:11:55+00:00,2321
f,1970-04-27 03:11:56+00:00,2321
e,1970-04-27 03:11:57+00:00,2321
h,1970-04-27 03:11:58+00:00,2321
p,1970-04-27 03:11:59+00:00,2321
A,1970-04-27 03:12:00+00:00,2322
d,1970-04-27 03:12:01+00:00,2322
b,1970-04-27 03:12:02+00:00,2322
c,1970-04-27 03:12:03+00:00,2322
j,1970-04-27 03:12:04+00:00,2322
p,1970-04-27 03:12:05+00:00,2322
A,1970-04-27 03:12:06+00:00,2323
b,1970-04-27 03:12:07+00:00,2323
c,1970-04-27 03:12:08+00:00,2323
d,1970-04-27 03:12:09+00:00,2323
i,1970-04-27 03:12:10+00:00,2323
p,1970-04-27 03:12:11+00:00,2323
A,1970-04-27 03:12:12+00:00,2324
d,1970-04-27 03:12:13+00:00,2324
c,1970-04-27 03:12:14+00:00,2324
b,1970-04-27 03:12:15+00:00,2324
i,1970-04-27 03:12:16+00:00,2324
p,1970-04-27 03:12:17+00:00,2324
A,1970-04-27 03:12:18+00:00,2325
e,1970-04-27 03:12:19+00:00,2325
g,1970-04-27 03:12:20+00:00,2325
f,1970-04-27 03:12:21+00:00,2325
h,1970-04-27 03:12:22+00:00,2325
p,1970-04-27 03:12:23+00:00,2325
A,1970-04-27 03:12:24+00:00,2326
c,1970-04-27 03:12:25+00:00,2326
b,1970-04-27 03:12:26+00:00,2326
d,1970-04-27 03:12:27+00:00,2326
j,1970-04-27 03:12:28+00:00,2326
p,1970-04-27 03:12:29+00:00,2326
A,1970-04-27 03:12:30+00:00,2327
d,1970-04-27 03:12:31+00:00,2327
b,1970-04-27 03:12:32+00:00,2327
c,1970-04-27 03:12:33+00:00,2327
j,1970-04-27 03:12:34+00:00,2327
l,1970-04-27 03:12:35+00:00,2327
o,1970-04-27 03:12:36+00:00,2327
n,1970-04-27 03:12:37+00:00,2327
i,1970-04-27 03:12:38+00:00,2327
p,1970-04-27 03:12:39+00:00,2327
A,1970-04-27 03:12:40+00:00,2328
g,1970-04-27 03:12:41+00:00,2328
f,1970-04-27 03:12:42+00:00,2328
e,1970-04-27 03:12:43+00:00,2328
h,1970-04-27 03:12:44+00:00,2328
p,1970-04-27 03:12:45+00:00,2328
A,1970-04-27 03:12:46+00:00,2329
g,1970-04-27 03:12:47+00:00,2329
e,1970-04-27 03:12:48+00:00,2329
f,1970-04-27 03:12:49+00:00,2329
j,1970-04-27 03:12:50+00:00,2329
k,1970-04-27 03:12:51+00:00,2329
j,1970-04-27 03:12:52+00:00,2329
p,1970-04-27 03:12:53+00:00,2329
A,1970-04-27 03:12:54+00:00,2330
d,1970-04-27 03:12:55+00:00,2330
c,1970-04-27 03:12:56+00:00,2330
b,1970-04-27 03:12:57+00:00,2330
i,1970-04-27 03:12:58+00:00,2330
p,1970-04-27 03:12:59+00:00,2330
A,1970-04-27 03:13:00+00:00,2331
g,1970-04-27 03:13:01+00:00,2331
e,1970-04-27 03:13:02+00:00,2331
f,1970-04-27 03:13:03+00:00,2331
h,1970-04-27 03:13:04+00:00,2331
p,1970-04-27 03:13:05+00:00,2331
A,1970-04-27 03:13:06+00:00,2332
e,1970-04-27 03:13:07+00:00,2332
g,1970-04-27 03:13:08+00:00,2332
f,1970-04-27 03:13:09+00:00,2332
i,1970-04-27 03:13:10+00:00,2332
p,1970-04-27 03:13:11+00:00,2332
A,1970-04-27 03:13:12+00:00,2333
d,1970-04-27 03:13:13+00:00,2333
c,1970-04-27 03:13:14+00:00,2333
b,1970-04-27 03:13:15+00:00,2333
j,1970-04-27 03:13:16+00:00,2333
p,1970-04-27 03:13:17+00:00,2333
A,1970-04-27 03:13:18+00:00,2334
b,1970-04-27 03:13:19+00:00,2334
c,1970-04-27 03:13:20+00:00,2334
d,1970-04-27 03:13:21+00:00,2334
i,1970-04-27 03:13:22+00:00,2334
o,1970-04-27 03:13:23+00:00,2334
l,1970-04-27 03:13:24+00:00,2334
m,1970-04-27 03:13:25+00:00,2334
